#{"t_start": 1631273319.9714222, "env_id": null}
r,l,t 
1.071429,4,826.66513
1.261905,12,826.70991
1.119048,6,826.735841
-0.809524,9,826.774741
1.071429,4,826.792689
1.261905,12,826.842556
1.071429,4,826.861506
1.119048,6,826.887438
1.214286,10,826.929326
1.095238,5,826.952225
1.095238,5,826.971174
1.095238,5,826.993115
1.071429,4,827.011815
1.071429,4,827.03073
1.095238,5,827.255789
1.071429,4,827.279724
1.095238,5,827.304504
1.071429,4,827.324063
-0.809524,9,827.364098
1.095238,5,827.388037
1.095238,5,827.408939
1.119048,6,827.431923
-0.809524,9,827.466348
1.119048,6,827.493275
1.071429,4,827.510192
1.095238,5,827.533175
1.238095,11,827.579007
1.071429,4,827.598196
1.190476,9,827.638031
1.071429,4,827.657187
-0.833333,8,827.692094
1.095238,5,827.715033
1.119048,6,827.741961
1.095238,5,827.762783
1.261905,12,827.809695
-0.809524,9,827.848592
1.309524,14,827.902449
1.095238,5,827.923392
1.166667,8,827.956305
1.261905,12,828.005135
1.119048,6,828.028074
1.071429,4,828.047023
1.071429,4,828.06601
1.333333,15,828.122798
1.166667,8,828.156741
1.190476,9,828.194657
1.095238,5,828.216
1.071429,4,828.230922
-0.880952,6,828.258886
1.071429,4,828.275801
1.071429,4,828.293313
1.071429,4,828.313559
1.071429,4,828.334495
1.071429,4,828.582534
1.071429,4,828.60647
1.095238,5,828.641377
1.095238,5,828.662694
1.071429,4,828.680645
1.071429,4,828.699557
1.261905,12,828.747467
1.071429,4,828.766428
1.238095,11,828.811245
1.119048,6,828.83917
1.166667,8,828.870076
-0.761905,11,828.923609
1.119048,6,828.951534
1.071429,4,828.969869
1.119048,6,828.996796
1.071429,4,829.015521
1.071429,4,829.032436
-0.809524,9,829.07931
1.119048,6,829.112222
1.190476,9,829.151079
1.142857,7,829.184996
1.142857,7,829.215921
1.095238,5,829.239841
-0.833333,8,829.274759
1.261905,12,829.329602
-0.857143,7,829.361517
1.071429,4,829.381425
1.119048,6,829.408396
1.261905,12,829.457258
1.142857,7,829.488176
1.071429,4,829.507126
1.095238,5,829.530067
1.214286,10,829.570957
1.095238,5,829.592859
1.071429,4,829.608816
1.238095,11,829.652698
1.190476,9,829.688091
1.142857,7,829.721003
1.119048,6,829.944214
1.285714,13,829.996208
-0.857143,7,830.029116
1.190476,9,830.063949
1.071429,4,830.082948
-0.785714,10,830.121735
1.214286,10,830.159713
1.095238,5,830.182532
1.071429,4,830.201577
-0.809524,9,830.245748
1.238095,11,830.291632
1.095238,5,830.314585
1.095238,5,830.337469
1.071429,4,830.353427
-0.809524,9,830.389369
1.166667,8,830.423278
1.166667,8,830.456193
1.071429,4,830.476136
1.071429,4,830.494091
1.142857,7,830.524019
1.095238,5,830.54595
1.190476,9,830.583858
1.214286,10,830.619714
1.071429,4,830.63667
1.238095,11,830.681898
1.071429,4,830.700897
1.142857,7,830.72813
1.119048,6,830.753064
1.119048,6,830.779575
1.071429,4,830.798625
1.119048,6,830.824344
1.119048,6,830.851273
1.166667,8,830.88518
1.119048,6,830.911124
1.119048,6,830.938039
1.261905,12,830.986909
1.214286,10,831.222943
1.095238,5,831.245046
1.142857,7,831.275964
1.095238,5,831.297905
1.190476,9,831.340141
1.071429,4,831.358092
1.095238,5,831.382037
-0.761905,11,831.433852
1.095238,5,831.46078
1.071429,4,831.47955
1.071429,4,831.498476
1.095238,5,831.519802
-0.857143,7,831.551711
1.166667,8,831.585618
1.071429,4,831.604527
1.095238,5,831.623477
1.166667,8,831.654433
1.119048,6,831.678097
-0.785714,10,831.719459
1.190476,9,831.75578
1.071429,4,831.774729
1.095238,5,831.796668
1.071429,4,831.816577
1.214286,10,831.859503
1.190476,9,831.8974
1.071429,4,831.915354
1.119048,6,831.941282
1.071429,4,831.960233
1.095238,5,831.984169
1.071429,4,832.002081
1.214286,10,832.039979
1.214286,10,832.079873
1.071429,4,832.098782
1.071429,4,832.117168
-0.785714,10,832.160155
1.119048,6,832.188044
1.119048,6,832.217964
1.119048,6,832.247291
1.119048,6,832.273101
1.190476,9,832.307544
1.071429,4,832.522711
1.071429,4,832.541674
1.166667,8,832.575617
1.166667,8,832.607431
1.285714,13,832.659264
1.214286,10,832.701152
1.166667,8,832.735106
1.071429,4,832.753675
1.214286,10,832.794612
1.071429,4,832.813565
1.071429,4,832.831513
1.071429,4,832.851457
1.095238,5,832.877385
1.095238,5,832.899332
1.190476,9,832.937232
1.309524,14,832.994079
1.071429,4,833.013031
1.119048,6,833.039955
1.119048,6,833.065887
1.071429,4,833.084798
1.095238,5,833.103785
1.214286,10,833.142684
-0.785714,10,833.186527
1.071429,4,833.204478
1.095238,5,833.223434
1.142857,7,833.25139
1.071429,4,833.266313
-0.809524,9,833.302699
-0.809524,9,833.337646
1.190476,9,833.378534
-0.809524,9,833.421415
1.190476,9,833.45832
1.095238,5,833.482257
1.119048,6,833.509186
1.071429,4,833.529134
1.238095,11,833.573014
1.071429,4,833.591964
1.214286,10,833.830065
1.190476,9,833.876973
1.071429,4,833.895966
1.190476,9,833.933864
-0.785714,10,833.975056
-0.785714,10,834.015946
1.095238,5,834.038758
-0.809524,9,834.073894
1.071429,4,834.090835
1.119048,6,834.115727
1.119048,6,834.140661
1.095238,5,834.163599
1.095238,5,834.185542
1.142857,7,834.217983
1.166667,8,834.251891
1.071429,4,834.267887
1.166667,8,834.299815
1.166667,8,834.331677
1.190476,9,834.367581
1.095238,5,834.388566
1.071429,4,834.40552
1.095238,5,834.426462
1.214286,10,834.469309
1.166667,8,834.500227
1.142857,7,834.528728
1.071429,4,834.54553
1.095238,5,834.567173
1.214286,10,834.607606
1.119048,6,834.63254
1.071429,4,834.651489
1.190476,9,834.688103
1.071429,4,834.707312
1.142857,7,834.733541
1.095238,5,834.754484
1.166667,8,834.788394
1.142857,7,834.818315
1.119048,6,834.845242
1.095238,5,834.867183
1.071429,4,834.885344
1.071429,4,835.099522
1.071429,4,835.123459
1.214286,10,835.164975
1.190476,9,835.203872
1.071429,4,835.223003
1.071429,4,835.24295
1.190476,9,835.285972
1.142857,7,835.316866
1.190476,9,835.351561
-0.761905,11,835.397303
-0.809524,9,835.434308
1.071429,4,835.451262
1.071429,4,835.468218
1.119048,6,835.490115
1.166667,8,835.525842
-9.785714,10,835.570609
1.071429,4,835.588564
1.119048,6,835.614492
1.190476,9,835.653349
1.166667,8,835.684266
1.238095,11,835.726925
1.095238,5,835.749076
1.071429,4,835.768769
1.095238,5,835.792665
1.071429,4,835.815603
1.071429,4,835.837545
1.285714,13,835.893463
1.071429,4,835.911426
1.119048,6,835.936386
1.071429,4,835.954342
1.071429,4,835.974285
1.214286,10,836.015178
1.071429,4,836.034124
1.190476,9,836.074013
1.261905,12,836.12389
1.166667,8,836.158755
-0.690476,14,836.425725
1.119048,6,836.451655
1.214286,10,836.49369
1.071429,4,836.512639
1.095238,5,836.535577
1.095238,5,836.55885
1.071429,4,836.575845
1.071429,4,836.595792
1.095238,5,836.614738
1.214286,10,836.656593
1.285714,13,836.709413
1.095238,5,836.731354
-0.904762,5,836.756288
1.071429,4,836.775237
1.166667,8,836.811949
1.071429,4,836.828903
1.261905,12,836.877772
1.095238,5,836.899714
1.071429,4,836.918729
1.071429,4,836.937678
1.071429,4,836.957199
1.166667,8,836.987158
1.071429,4,837.004113
1.095238,5,837.026052
1.095238,5,837.047994
1.071429,4,837.066943
1.190476,9,837.103854
1.071429,4,837.120761
1.190476,9,837.156533
1.071429,4,837.175482
1.071429,4,837.193439
-0.857143,7,837.22528
1.119048,6,837.254202
1.071429,4,837.272487
1.071429,4,837.292395
-0.690476,14,837.357222
1.071429,4,837.380161
1.071429,4,837.398234
1.095238,5,837.419129
1.095238,5,837.441108
1.119048,6,837.46804
1.142857,7,837.498974
1.071429,4,837.518309
-0.785714,10,837.761967
1.071429,4,837.782874
1.119048,6,837.814789
1.071429,4,837.837728
1.095238,5,837.862766
1.071429,4,837.880769
1.071429,4,837.896726
1.095238,5,837.915623
1.238095,11,837.960178
1.095238,5,837.98212
1.214286,10,838.024307
1.095238,5,838.042295
1.071429,4,838.060251
1.095238,5,838.080156
1.071429,4,838.098109
1.214286,10,838.138999
1.142857,7,838.167938
-0.714286,13,838.221221
1.095238,5,838.244165
1.071429,4,838.263127
1.261905,12,838.313983
1.071429,4,838.331891
1.190476,9,838.367795
1.166667,8,838.39971
1.190476,9,838.437608
1.095238,5,838.460235
1.261905,12,838.506074
1.095238,5,838.527055
1.214286,10,838.565882
1.095238,5,838.587213
1.119048,6,838.614461
1.190476,9,838.651362
1.142857,7,838.681282
1.261905,12,838.729116
1.190476,9,838.764556
1.095238,5,838.786497
1.071429,4,838.803756
1.285714,13,839.048182
1.214286,10,839.091923
1.071429,4,839.110872
1.095238,5,839.132814
1.095238,5,839.157377
1.071429,4,839.176329
-0.785714,10,839.219176
-0.857143,7,839.249095
1.166667,8,839.279016
1.190476,9,839.314528
-0.880952,6,839.340966
1.190476,9,839.377877
1.095238,5,839.397784
1.142857,7,839.424749
1.142857,7,839.454672
1.261905,12,839.504537
1.238095,11,839.549418
1.095238,5,839.571359
1.071429,4,839.58932
-9.690476,14,839.638141
1.142857,7,839.667063
1.119048,6,839.692914
1.071429,4,839.711864
1.214286,10,839.751793
-0.809524,9,839.791686
-9.690476,14,839.842898
1.071429,4,839.859891
1.190476,9,839.896795
1.119048,6,839.922736
-0.857143,7,839.953602
1.071429,4,839.971592
1.095238,5,839.994532
1.190476,9,840.028402
1.238095,11,840.071335
1.166667,8,840.308224
1.261905,12,840.358058
1.190476,9,840.394959
1.214286,10,840.435383
1.071429,4,840.454332
1.095238,5,840.478167
1.071429,4,840.497798
1.095238,5,840.520743
1.071429,4,840.53869
1.071429,4,840.55764
1.166667,8,840.592544
1.142857,7,840.624462
1.166667,8,840.658367
1.071429,4,840.677319
1.119048,6,840.705243
1.071429,4,840.723197
1.190476,9,840.763052
1.119048,6,840.790977
1.238095,11,840.842314
1.071429,4,840.858281
1.190476,9,840.894145
1.071429,4,840.912098
1.095238,5,840.935036
1.142857,7,840.965487
1.238095,11,841.00538
1.285714,13,841.055247
-0.833333,8,841.090153
-0.738095,12,841.137889
1.119048,6,841.164854
1.238095,11,841.210732
-0.785714,10,841.25358
1.095238,5,841.276555
1.071429,4,841.29447
1.095238,5,841.313419
1.095238,5,841.334363
1.238095,11,841.380063
-0.833333,8,841.609229
1.166667,8,841.644135
1.071429,4,841.664093
-0.738095,12,841.716942
1.166667,8,841.751849
1.166667,8,841.786764
1.071429,4,841.804705
1.071429,4,841.824654
1.071429,4,841.843601
1.071429,4,841.862551
1.142857,7,841.895464
1.095238,5,841.918401
1.071429,4,841.937315
1.214286,10,841.981196
1.095238,5,842.00613
1.119048,6,842.032852
1.095238,5,842.05465
1.190476,9,842.088792
1.190476,9,842.122708
1.071429,4,842.137618
1.166667,8,842.169532
1.261905,12,842.218927
1.095238,5,842.242375
1.071429,4,842.260313
1.214286,10,842.3022
1.238095,11,842.349037
1.071429,4,842.368984
1.071429,4,842.390926
1.214286,10,842.432489
1.214286,10,842.471923
1.190476,9,842.505841
1.238095,11,842.548681
-0.690476,14,842.608739
-0.738095,12,842.658607
1.119048,6,842.879137
1.071429,4,842.898053
1.095238,5,842.925979
1.071429,4,842.948918
-0.738095,12,843.01175
1.095238,5,843.036069
1.095238,5,843.059007
1.071429,4,843.076918
1.071429,4,843.091879
1.095238,5,843.111864
1.119048,6,843.135761
1.190476,9,843.173714
1.214286,10,843.215599
1.119048,6,843.241023
1.142857,7,843.271941
1.071429,4,843.288208
1.214286,10,843.326517
1.119048,6,843.352439
1.238095,11,843.398313
1.119048,6,843.425241
1.095238,5,843.449177
1.071429,4,843.466174
1.095238,5,843.487152
1.119048,6,843.515084
1.214286,10,843.55394
1.142857,7,843.581865
1.071429,4,843.600577
1.119048,6,843.62551
1.095238,5,843.647456
1.142857,7,843.676378
1.214286,10,843.712279
1.071429,4,843.729232
1.238095,11,843.774115
1.119048,6,843.800055
1.238095,11,843.841929
1.095238,5,843.862874
1.142857,7,843.890799
1.071429,4,843.908752
1.095238,5,843.930695
1.119048,6,843.954702
1.261905,12,844.203857
1.119048,6,844.233775
1.071429,4,844.253722
1.142857,7,844.28464
1.071429,4,844.303589
-0.809524,9,844.342484
1.095238,5,844.365422
1.095238,5,844.387326
1.071429,4,844.40428
1.071429,4,844.422233
1.119048,6,844.446207
1.238095,11,844.489055
1.190476,9,844.52396
1.095238,5,844.546933
1.095238,5,844.566846
-0.857143,7,844.597763
1.190476,9,844.633645
-0.785714,10,844.675533
1.238095,11,844.721313
1.142857,7,844.75123
1.142857,7,844.781285
-0.833333,8,844.815021
1.357143,16,844.876892
-9.738095,12,844.924728
1.190476,9,844.961669
1.238095,11,845.007545
1.095238,5,845.030482
1.071429,4,845.048435
1.119048,6,845.07333
-0.857143,7,845.101296
-0.785714,10,845.141186
1.095238,5,845.163141
1.214286,10,845.204019
1.071429,4,845.222968
1.095238,5,845.245907
1.238095,11,845.488518
1.166667,8,845.521071
1.095238,5,845.542939
1.166667,8,845.578765
1.095238,5,845.601703
1.071429,4,845.621651
1.190476,9,845.659561
1.166667,8,845.694789
1.095238,5,845.713738
1.071429,4,845.730693
1.095238,5,845.753631
1.119048,6,845.778564
1.119048,6,845.803522
1.119048,6,845.829456
1.214286,10,845.870343
1.095238,5,845.892285
1.119048,6,845.91718
1.214286,10,845.953121
1.071429,4,845.971076
1.095238,5,845.992018
1.190476,9,846.028932
1.071429,4,846.046872
1.095238,5,846.069814
1.119048,6,846.096739
1.166667,8,846.129612
1.142857,7,846.15868
1.119048,6,846.182615
1.071429,4,846.20156
1.214286,10,846.243452
1.071429,4,846.262402
1.071429,4,846.28135
1.095238,5,846.304289
1.095238,5,846.327226
1.119048,6,846.354155
1.190476,9,846.392051
-0.833333,8,846.427955
-0.833333,8,846.463863
1.166667,8,846.494776
1.095238,5,846.515727
1.071429,4,846.533676
1.095238,5,846.752804
1.071429,4,846.776739
1.261905,12,846.829486
1.119048,6,846.855418
1.238095,11,846.901295
1.071429,4,846.919209
1.238095,11,846.967081
1.071429,4,846.986031
1.119048,6,847.011003
1.214286,10,847.051855
1.071429,4,847.069807
1.095238,5,847.092746
1.214286,10,847.136628
-0.833333,8,847.174527
1.190476,9,847.21442
1.071429,4,847.236361
1.238095,11,847.286228
1.071429,4,847.306175
1.071429,4,847.326122
1.095238,5,847.349849
1.214286,10,847.389742
1.333333,15,847.445247
1.071429,4,847.461457
1.095238,5,847.482401
1.166667,8,847.517308
1.119048,6,847.541187
1.142857,7,847.569113
1.071429,4,847.587775
1.214286,10,847.628861
-9.666667,15,847.685663
-9.666667,15,847.745523
1.095238,5,847.767511
1.071429,4,847.785453
-0.809524,9,847.820923
1.071429,4,847.838875
1.071429,4,848.061182
1.119048,6,848.085171
1.071429,4,848.103049
-0.809524,9,848.142981
1.095238,5,848.163925
1.214286,10,848.204815
1.071429,4,848.224577
1.142857,7,848.255553
1.071429,4,848.275506
1.142857,7,848.305424
1.095238,5,848.329321
1.142857,7,848.36028
1.166667,8,848.398139
1.190476,9,848.443019
-0.809524,9,848.479077
1.071429,4,848.496083
1.095238,5,848.516017
1.095238,5,848.537957
1.166667,8,848.572867
1.142857,7,848.601786
1.095238,5,848.623729
1.214286,10,848.661629
1.095238,5,848.68257
1.190476,9,848.719486
1.261905,12,848.7693
1.071429,4,848.786255
1.071429,4,848.803249
1.071429,4,848.820206
1.119048,6,848.846133
1.142857,7,848.875057
1.166667,8,848.909963
1.119048,6,848.935894
1.071429,4,848.953998
1.071429,4,848.972947
1.166667,8,849.00682
1.095238,5,849.028799
1.261905,12,849.070642
1.238095,11,849.113527
1.190476,9,849.353896
1.071429,4,849.377832
1.166667,8,849.419755
1.095238,5,849.440721
1.309524,14,849.498632
1.071429,4,849.518006
-0.904762,5,849.541942
1.071429,4,849.560891
1.142857,7,849.591773
1.071429,4,849.612715
1.095238,5,849.638647
-0.785714,10,849.685547
1.071429,4,849.70246
1.285714,13,849.748338
1.214286,10,849.786418
1.214286,10,849.827003
1.095238,5,849.849784
1.095238,5,849.872741
1.095238,5,849.895666
1.095238,5,849.917612
1.095238,5,849.940552
1.238095,11,849.985425
1.166667,8,850.020332
1.190476,9,850.058194
1.071429,4,850.077184
1.095238,5,850.10012
1.119048,6,850.126013
1.071429,4,850.142009
1.095238,5,850.162952
1.071429,4,850.180907
1.261905,12,850.228738
1.166667,8,850.261649
-0.833333,8,850.296556
1.071429,4,850.314508
-0.857143,7,850.344983
-0.833333,8,850.377931
1.095238,5,850.399837
1.095238,5,850.419784
1.095238,5,850.441443
1.095238,5,850.660072
1.071429,4,850.678024
1.214286,10,850.717917
1.071429,4,850.735869
1.190476,9,850.769298
1.071429,4,850.785986
1.095238,5,850.807927
1.095238,5,850.82988
1.190476,9,850.867718
-0.785714,10,850.913601
1.142857,7,850.939543
1.095238,5,850.961523
1.238095,11,851.007401
1.119048,6,851.033329
1.071429,4,851.052282
1.095238,5,851.076217
1.071429,4,851.094169
1.119048,6,851.119062
1.214286,10,851.156961
1.071429,4,851.181129
-0.833333,8,851.216216
1.214286,10,851.25633
1.071429,4,851.274282
1.071429,4,851.292275
1.214286,10,851.331208
1.261905,12,851.381294
1.142857,7,851.41221
1.071429,4,851.432154
1.142857,7,851.461684
1.166667,8,851.494596
1.071429,4,851.511762
1.214286,10,851.550328
1.238095,11,851.594772
1.238095,11,851.63666
1.166667,8,851.670569
1.071429,4,851.688521
1.071429,4,851.705878
1.119048,6,851.933574
-0.809524,9,851.972048
1.190476,9,852.01
1.119048,6,852.033983
1.190476,9,852.072844
1.214286,10,852.11571
1.119048,6,852.143673
1.095238,5,852.169604
1.190476,9,852.214484
1.071429,4,852.236426
1.095238,5,852.263354
1.119048,6,852.291691
1.142857,7,852.321651
1.119048,6,852.348577
1.190476,9,852.385477
1.071429,4,852.404429
1.071429,4,852.423375
1.095238,5,852.446315
1.190476,9,852.484215
1.238095,11,852.530052
1.071429,4,852.545012
1.190476,9,852.579957
1.214286,10,852.61682
1.095238,5,852.637982
1.190476,9,852.673776
1.071429,4,852.692922
1.142857,7,852.723437
1.071429,4,852.741865
1.095238,5,852.765793
-0.880952,6,852.794716
1.071429,4,852.817655
1.190476,9,852.856227
1.214286,10,852.89528
1.095238,5,852.918435
1.071429,4,852.936387
1.142857,7,852.967304
1.071429,4,852.986198
1.190476,9,853.02509
1.261905,12,853.274073
1.095238,5,853.299006
1.071429,4,853.317768
-0.761905,11,853.366731
1.166667,8,853.400639
-0.785714,10,853.441509
1.071429,4,853.460609
1.071429,4,853.476561
1.071429,4,853.494551
1.071429,4,853.511054
1.285714,13,853.563023
1.166667,8,853.59652
1.166667,8,853.63043
1.071429,4,853.650378
1.095238,5,853.674314
1.142857,7,853.704233
1.119048,6,853.72819
1.071429,4,853.745146
1.238095,11,853.789028
1.071429,4,853.806414
1.142857,7,853.835937
1.095238,5,853.857876
-0.857143,7,853.888796
-0.785714,10,853.931681
1.071429,4,853.949631
1.071429,4,853.967545
1.071429,4,853.982505
1.071429,4,853.99946
1.071429,4,854.017412
1.071429,4,854.034763
1.190476,9,854.066974
1.071429,4,854.087375
1.190476,9,854.124261
1.095238,5,854.1472
1.214286,10,854.191082
1.261905,12,854.240949
1.214286,10,854.282844
1.071429,4,854.301786
1.071429,4,854.319742
1.190476,9,854.550021
1.095238,5,854.577997
1.071429,4,854.594899
1.095238,5,854.620831
-0.857143,7,854.659409
1.095238,5,854.679354
1.166667,8,854.712434
1.142857,7,854.742355
1.071429,4,854.761302
-0.785714,10,854.802497
1.119048,6,854.827431
1.166667,8,854.861341
1.142857,7,854.890558
1.071429,4,854.907524
1.119048,6,854.933447
1.119048,6,854.959384
-0.809524,9,854.99827
1.119048,6,855.0242
1.071429,4,855.042152
1.071429,4,855.061113
1.095238,5,855.083043
1.214286,10,855.123945
1.095238,5,855.146871
1.071429,4,855.163835
1.214286,10,855.200729
1.095238,5,855.222632
1.190476,9,855.25758
1.119048,6,855.28351
1.142857,7,855.314425
1.095238,5,855.336366
1.119048,6,855.363296
1.142857,7,855.393176
1.142857,7,855.424131
1.071429,4,855.443043
1.119048,6,855.464984
1.071429,4,855.482936
1.071429,4,855.49989
1.071429,4,855.517842
1.095238,5,855.540972
-0.785714,10,855.583314
1.119048,6,855.610242
1.166667,8,855.644151
1.071429,4,855.85778
1.190476,9,855.902493
1.071429,4,855.919055
1.071429,4,855.937316
1.119048,6,855.963247
1.119048,6,855.989683
1.190476,9,856.028543
-0.785714,10,856.077412
-0.833333,8,856.1193
-0.785714,10,856.159345
1.238095,11,856.204575
1.119048,6,856.2315
1.095238,5,856.251354
1.095238,5,856.271518
1.095238,5,856.293458
1.095238,5,856.316313
1.214286,10,856.358449
1.071429,4,856.377121
1.166667,8,856.412075
1.119048,6,856.434006
1.071429,4,856.452955
1.071429,4,856.471904
1.214286,10,856.515749
1.071429,4,856.536694
1.071429,4,856.557638
1.095238,5,856.583568
1.071429,4,856.604303
-0.833333,8,856.63921
1.119048,6,856.661333
1.119048,6,856.686263
1.190476,9,856.723161
1.261905,12,856.768004
1.166667,8,856.799919
1.261905,12,856.849785
1.095238,5,856.872703
1.071429,4,856.890655
1.071429,4,856.909851
1.166667,8,856.94377
1.214286,10,857.182001
-0.761905,11,857.232411
1.119048,6,857.259339
1.190476,9,857.298446
1.095238,5,857.321612
1.190476,9,857.361466
1.142857,7,857.394378
1.095238,5,857.419102
1.238095,11,857.460356
1.071429,4,857.478072
-0.809524,9,857.516576
1.095238,5,857.536523
1.119048,6,857.561456
1.095238,5,857.584597
1.214286,10,857.626231
1.071429,4,857.644531
1.071429,4,857.663517
1.238095,11,857.709406
1.095238,5,857.732333
1.095238,5,857.755269
1.214286,10,857.799116
-0.880952,6,857.830034
1.119048,6,857.860951
1.071429,4,857.880149
1.166667,8,857.913061
-0.880952,6,857.940156
1.071429,4,857.958116
1.309524,14,858.008933
1.214286,10,858.049428
1.261905,12,858.098238
-0.785714,10,858.14432
1.166667,8,858.183217
1.214286,10,858.232524
1.071429,4,858.249441
1.071429,4,858.265399
-0.809524,9,858.500832
1.095238,5,858.522899
1.119048,6,858.54883
1.119048,6,858.575758
1.166667,8,858.610718
1.119048,6,858.636756
1.119048,6,858.659735
1.119048,6,858.685668
1.309524,14,858.739482
-0.833333,8,858.773391
1.238095,11,858.818406
1.095238,5,858.841345
1.095238,5,858.866274
1.119048,6,858.892209
1.190476,9,858.930111
1.166667,8,858.961983
1.357143,16,859.022821
1.214286,10,859.06072
1.071429,4,859.078672
1.166667,8,859.112351
1.095238,5,859.134724
1.166667,8,859.168635
1.071429,4,859.187587
1.238095,11,859.233425
1.190476,9,859.273366
1.071429,4,859.290311
1.071429,4,859.310218
-0.857143,7,859.348117
1.190476,9,859.394992
1.142857,7,859.427783
1.119048,6,859.453703
1.119048,6,859.479636
1.071429,4,859.497587
1.095238,5,859.520525
1.285714,13,859.572385
1.071429,4,859.787418
1.095238,5,859.80735
1.238095,11,859.853719
1.071429,4,859.872442
1.119048,6,859.895381
1.142857,7,859.925301
1.095238,5,859.949527
1.214286,10,859.990074
-0.738095,12,860.039943
1.142857,7,860.073153
1.119048,6,860.096367
1.214286,10,860.135243
1.119048,6,860.162185
1.119048,6,860.188104
1.238095,11,860.23398
1.071429,4,860.251935
1.309524,14,860.308779
1.071429,4,860.326731
-0.833333,8,860.362637
1.238095,11,860.408516
1.214286,10,860.452397
-9.690476,14,860.506252
1.071429,4,860.52321
1.119048,6,860.546145
1.071429,4,860.564105
1.095238,5,860.583052
1.214286,10,860.623938
1.071429,4,860.640894
1.095238,5,860.660838
1.095238,5,860.682782
1.071429,4,860.700734
1.095238,5,860.722635
1.119048,6,860.747615
1.119048,6,860.768553
1.238095,11,860.812434
-0.785714,10,861.051088
1.214286,10,861.090209
1.071429,4,861.107278
1.095238,5,861.127224
1.238095,11,861.171017
1.095238,5,861.192959
1.095238,5,861.2149
1.214286,10,861.257381
1.238095,11,861.303257
1.142857,7,861.330147
1.071429,4,861.347101
1.238095,11,861.39077
1.190476,9,861.42627
-0.642857,16,861.491097
1.071429,4,861.507928
1.142857,7,861.53685
-0.904762,5,861.560786
1.095238,5,861.582728
-0.857143,7,861.612301
1.095238,5,861.634242
1.095238,5,861.656183
1.166667,8,861.689096
1.071429,4,861.707047
1.095238,5,861.726857
1.142857,7,861.754783
1.095238,5,861.776724
1.166667,8,861.810544
1.166667,8,861.844373
1.214286,10,861.886251
-0.833333,8,861.924114
1.071429,4,861.942364
1.071429,4,861.961313
1.238095,11,862.004953
1.190476,9,862.039281
-0.785714,10,862.079141
1.071429,4,862.096096
1.095238,5,862.315232
1.238095,11,862.361718
1.214286,10,862.400375
1.119048,6,862.424309
1.071429,4,862.442258
1.142857,7,862.471949
1.119048,6,862.495627
1.119048,6,862.520911
1.071429,4,862.537983
1.095238,5,862.559821
1.261905,12,862.606736
1.238095,11,862.652607
-0.833333,8,862.686483
-0.880952,6,862.711416
1.142857,7,862.740339
1.119048,6,862.767267
1.142857,7,862.797806
1.190476,9,862.832047
1.119048,6,862.856981
1.095238,5,862.87715
1.071429,4,862.894454
1.238095,11,862.938663
1.071429,4,862.958433
1.095238,5,862.977682
1.190476,9,863.013586
1.119048,6,863.037499
1.095238,5,863.057487
1.214286,10,863.099027
1.166667,8,863.129557
1.071429,4,863.148506
1.071429,4,863.166458
1.071429,4,863.184646
-0.785714,10,863.223499
1.095238,5,863.244443
1.071429,4,863.264424
1.119048,6,863.288427
1.095238,5,863.307601
1.142857,7,863.335566
1.095238,5,863.355086
1.214286,10,863.593523
1.214286,10,863.635174
1.071429,4,863.653561
1.071429,4,863.672493
-0.809524,9,863.713392
1.119048,6,863.740315
1.095238,5,863.763255
1.095238,5,863.784528
1.071429,4,863.80248
1.142857,7,863.831403
1.214286,10,863.872293
1.214286,10,863.912991
1.119048,6,863.938921
1.071429,4,863.956872
-0.833333,8,863.992778
-0.809524,9,864.031673
1.142857,7,864.062591
1.095238,5,864.084532
1.095238,5,864.106472
1.190476,9,864.142339
1.071429,4,864.160325
1.190476,9,864.197193
1.261905,12,864.247059
1.095238,5,864.271033
1.071429,4,864.287987
1.071429,4,864.306938
1.238095,11,864.351779
-0.880952,6,864.374717
1.190476,9,864.40762
1.214286,10,864.44851
1.166667,8,864.481311
1.095238,5,864.503289
1.357143,16,864.565123
-0.857143,7,864.591015
1.071429,4,864.609964
1.166667,8,864.639922
-0.833333,8,864.87301
1.119048,6,864.898942
1.071429,4,864.917891
1.166667,8,864.94921
-0.833333,8,864.98246
1.095238,5,865.003368
-0.785714,10,865.047292
-0.809524,9,865.083158
-0.880952,6,865.108133
1.095238,5,865.129075
1.095238,5,865.151014
1.190476,9,865.185921
1.238095,11,865.228769
1.166667,8,865.261681
1.214286,10,865.304614
1.071429,4,865.320443
1.095238,5,865.340779
1.261905,12,865.385288
1.071429,4,865.403239
1.261905,12,865.451112
1.095238,5,865.473551
1.166667,8,865.508457
1.071429,4,865.52805
1.071429,4,865.547002
1.190476,9,865.584897
1.095238,5,865.606801
1.095238,5,865.631735
1.166667,8,865.668636
-0.833333,8,865.710524
1.119048,6,865.740445
1.071429,4,865.759826
1.071429,4,865.776772
1.095238,5,865.798676
1.095238,5,865.820665
1.190476,9,865.858552
1.071429,4,865.876506
1.095238,5,865.899061
1.214286,10,866.140298
1.071429,4,866.156626
1.119048,6,866.182523
1.095238,5,866.202749
1.142857,7,866.229641
1.095238,5,866.253086
1.071429,4,866.272036
1.166667,8,866.305375
-0.857143,7,866.337281
1.071429,4,866.354744
1.095238,5,866.376686
1.142857,7,866.404611
1.238095,11,866.448106
1.142857,7,866.476466
1.190476,9,866.511177
1.095238,5,866.530634
1.095238,5,866.551577
