,date,reference,paymentDelay,createdAt,identifier,paymentMethod,paye,client,numeroCheque,ID_Produits,id,status
0,2019-04-29T13:25:45.068Z,1000069,2021-08-08T00:18:19.046Z,2019-04-29T13:25:45.068Z,-807916099000,check,True,189150,,"{38550: 126, 38600: 240}",1035650,True
0,2020-11-07T23:00:00Z,1000401,2021-08-08T00:18:19.344Z,2020-11-07T08:15:49.795Z,1694557091000,check,True,189400,158,"{38450: 240, 38350: 96, 38400: 240}",1035650,True
0,2019-06-12T13:51:57.068Z,1000079,2021-08-08T00:18:19.650Z,2019-06-12T13:51:57.068Z,922215744000,check,True,189900,,"{38350: 144, 38550: 192}",1035650,True
0,2019-12-05T15:29:19.068Z,1000191,2021-08-08T00:18:19.951Z,2019-12-05T15:29:19.068Z,1124874924000,check,True,189450,,"{38350: 24, 38600: 24}",1035650,True
0,2019-08-09T23:54:48.068Z,1000110,2021-08-08T00:18:20.250Z,2019-08-09T23:54:48.068Z,-2131220919000,check,True,189900,,"{38400: 240, 38600: 144, 38500: 144, 38350: 144}",1035650,True
0,2020-10-15T22:00:00Z,1000385,2021-03-20T07:00:00Z,2020-10-16T12:18:29.616Z,21576541000,traite,True,190450,000,"{38300: 12, 38550: 24, 38650: 12, 38450: 24, 38350: 12, 38500: 12, 38400: 24}",1035650,True
0,2019-09-03T14:33:48.068Z,1000129,2021-08-08T00:18:20.859Z,2019-09-03T14:34:04.068Z,-82938055000,check,True,190200,,{38550: 144},1035650,True
0,2021-01-17T23:00:00Z,1100025,2021-08-08T00:18:21.177Z,2021-01-18T13:47:42.023Z,1012910814000,check,True,189300,,"{38350: 48, 38450: 192, 38550: 240, 38400: 480, 38300: 48}",1035650,True
0,2020-09-09T22:00:00Z,1000346,2021-08-08T00:18:21.476Z,2020-09-11T12:32:43.406Z,544945084000,check,True,189400,,{38300: 192},1035650,True
0,2021-02-21T23:00:00Z,1100047,2021-05-25T22:00:00Z,2021-02-22T11:23:44.629Z,-876363855000,traite,True,188100,,"{38400: 48, 38500: 48}",1035650,True
0,2019-12-15T18:09:18.068Z,1000196,2021-08-08T00:18:22.074Z,2019-12-15T18:09:18.068Z,-2019800771000,check,True,190200,,{},1035650,True
0,2020-02-24T09:31:28.068Z,1000248,2021-08-08T00:18:22.372Z,2020-02-24T09:31:43.068Z,-2084191476000,check,True,189400,,{},1035650,True
0,2019-09-28T20:22:37.068Z,1000144,2021-08-08T00:18:22.671Z,2019-09-28T20:22:37.068Z,484786054000,check,True,189900,,{38350: 48},1035650,True
0,2019-10-09T18:49:38.068Z,1000160,2021-08-08T00:18:22.969Z,2019-10-09T18:49:38.068Z,-701658768000,check,True,190200,,{38550: 240},1035650,True
0,2020-09-28T22:00:00Z,1000356,2020-12-28T23:00:00Z,2020-09-27T15:28:36.326Z,-958095416000,traite,True,189950,,{},1035650,True
0,2020-06-26T22:00:00Z,1000311,2020-06-26T22:00:00Z,2020-06-26T18:02:35.068Z,-1175820140000,traite,True,188100,,"{38600: 48, 38350: 48}",1035650,True
0,2019-02-11T20:29:17.068Z,1000024,2021-08-08T00:18:23.866Z,2019-02-11T20:29:17.068Z,159966553000,check,True,189950,,{38350: 48},1035650,True
0,2020-03-02T17:39:37.068Z,1000254,2021-08-08T00:18:24.167Z,2020-03-01T17:40:10.068Z,-1748434211000,check,True,190350,,{38550: 96},1035650,True
0,2019-04-29T11:28:37.068Z,1000066,2021-08-08T00:18:24.465Z,2019-04-29T11:28:37.068Z,1607990202000,check,True,189450,,{},1035650,True
0,2019-12-08T19:37:50.068Z,1000192,2021-08-08T00:18:24.762Z,2019-12-08T19:37:50.068Z,637705108000,check,True,189300,,"{38350: 48, 38550: 96, 38400: 144}",1035650,True
0,2019-03-25T17:31:52.068Z,1000048,2021-08-08T00:18:25.061Z,2019-03-25T17:31:52.068Z,-643255666000,check,True,189100,,"{38350: 12, 38400: 12}",1035650,True
0,2020-03-02T11:19:27.068Z,1000256,2021-08-08T00:18:25.363Z,2020-03-02T11:19:43.068Z,-1827730275000,check,True,189900,,{},1035650,True
0,2020-06-26T19:29:13.068Z,1000314,2021-08-08T00:18:25.661Z,2020-06-26T18:29:27.068Z,-841664454000,check,True,189300,,{38350: 48},1035650,True
0,2019-02-11T20:38:40.068Z,1000025,2021-08-08T00:18:25.961Z,2019-02-11T20:38:40.068Z,-1736587149000,check,True,189300,,{},1035650,True
0,2020-10-22T22:00:00Z,1000392,2021-01-21T23:00:00Z,2020-10-23T17:10:52.983Z,804050288000,traite,True,188700,,"{38550: 96, 38450: 144, 38400: 48}",1035650,True
0,2019-06-19T16:06:50.068Z,1000086,2021-08-08T00:18:26.770Z,2019-06-19T16:06:50.068Z,496208868000,check,True,190200,,{38400: 192},1035650,True
0,2019-10-14T18:33:56.068Z,1000162,2021-08-08T00:18:27.066Z,2019-10-14T18:33:56.068Z,493052483000,check,True,190350,,{38550: 48},1035650,True
0,2020-11-10T23:00:00Z,1000404,2021-02-16T23:00:00Z,2020-11-14T08:30:41.270Z,-27763337000,traite,True,189950,,{38400: 240},1035650,True
0,2021-02-24T23:00:00Z,1100052,2021-04-25T22:00:00Z,2021-02-25T12:36:23.778Z,-1776482438000,traite,True,188900,,"{38500: 48, 38300: 48, 38450: 96, 38650: 48, 38400: 96}",1035650,True
0,2019-04-29T12:54:00.068Z,1000067,2021-08-08T00:18:27.961Z,2019-04-29T12:54:00.068Z,2000195515000,check,True,189400,,"{38350: 96, 38550: 48}",1035650,True
0,2020-09-28T22:00:00Z,1000364,2020-09-27T22:00:00Z,2020-09-27T16:14:28.459Z,695782725000,traite,True,190200,,{},1035650,True
0,2020-12-10T23:00:00Z,1000427,2021-02-19T23:00:00Z,2020-12-11T14:04:41.427Z,-1207204681000,traite,True,189150,,"{38650: 240, 38500: 240}",1035650,True
0,2020-01-27T16:14:12.068Z,1000222,2021-08-08T00:18:28.861Z,2020-01-27T16:14:29.068Z,1624040841000,check,True,190350,,{},1035650,True
0,2019-09-28T20:20:37.068Z,1000143,2021-08-08T00:18:29.162Z,2019-09-28T20:20:37.068Z,-2055961496000,check,True,190200,,{},1035650,True
0,2019-01-24T11:51:22.068Z,1000016,2021-08-08T00:18:29.463Z,2019-01-24T11:51:22.068Z,276353694000,check,True,189950,,{38400: 48},1035650,True
0,2020-10-26T23:00:00Z,1000395,2020-10-26T23:00:00Z,2020-10-26T08:30:42.264Z,1420098460000,traite,True,190300,,"{38400: 24, 38600: 6, 38350: 6, 38650: 6, 38300: 6, 38450: 24}",1035650,True
0,2020-09-28T22:00:00Z,1000360,2020-09-28T22:00:00Z,2020-09-27T15:55:45.411Z,-1457963430000,traite,True,189150,,{},1035650,True
0,2020-08-12T22:00:00Z,1000334,2021-08-08T00:18:30.369Z,2020-09-11T11:59:03.727Z,1328056780000,check,True,188750,,{},1035650,True
0,2020-08-19T22:00:00Z,1000338,2021-08-08T00:18:30.670Z,2020-09-11T12:07:43.240Z,25518358000,check,True,189700,,{38600: 48},1035650,True
0,2020-03-09T14:59:00.068Z,1000264,2021-08-08T00:18:30.972Z,2020-03-08T14:59:21.068Z,-1640180249000,check,True,190200,,{38500: 144},1035650,True
0,2019-07-18T22:11:22.068Z,1000100,2021-08-08T00:18:31.273Z,2019-07-18T22:11:22.068Z,-2035738390000,check,True,190200,,{},1035650,True
0,2020-06-13T12:17:49.068Z,1000302,2021-08-08T00:18:31.571Z,2020-06-13T12:17:49.068Z,1750631423000,check,True,188450,,{38300: 96},1035650,True
0,2019-01-23T17:29:49.068Z,1000015,2021-08-08T00:18:31.872Z,2019-01-23T17:29:49.068Z,-2115464068000,check,True,189400,,"{38350: 48, 38550: 48}",1035650,True
0,2020-09-28T22:00:00Z,1000365,2020-09-27T22:00:00Z,2020-09-27T16:16:46.272Z,1091428117000,traite,True,190350,,{},1035650,True
0,2021-01-05T23:00:00Z,1100016,2021-04-08T22:00:00Z,2021-01-07T13:14:35.670Z,-576865169000,traite,True,189700,,{38550: 48},1035650,True
0,2020-10-08T22:00:00Z,1000376,2020-10-12T22:00:00Z,2020-10-08T11:55:35.289Z,1792013817000,traite,True,190200,,{},1035650,True
0,2020-01-11T10:53:28.068Z,1000212,2021-08-08T00:18:33.071Z,2020-01-11T10:53:28.068Z,-741468742000,check,True,188200,,{38400: 48},1035650,True
0,2020-11-17T23:00:00Z,1000410,2021-02-23T23:00:00Z,2020-11-19T11:56:55.657Z,1585045289000,traite,True,189950,,{38550: 1200},1035650,True
0,2020-09-15T22:00:00Z,1000350,2020-12-15T23:00:00Z,2020-09-21T08:14:24.690Z,-1176930591000,traite,True,188700,,"{38500: 48, 38600: 48, 38350: 48}",1035650,True
0,2020-06-01T11:04:10.068Z,1000294,2021-08-08T00:18:33.968Z,2020-05-28T10:04:42.068Z,151725666000,check,True,188100,,{},1035650,True
0,2020-12-10T23:00:00Z,1000426,2021-03-16T23:00:00Z,2020-12-11T07:40:50.377Z,-1683691150000,traite,True,188900,,"{38400: 48, 38350: 24}",1035650,True
0,2020-06-26T12:08:50.068Z,1000310,2021-08-08T00:18:34.565Z,2020-06-26T11:09:08.068Z,-1058314761000,check,True,188750,,"{38500: 48, 38650: 48}",1035650,True
0,2019-06-26T22:07:12.068Z,1000089,2021-08-08T00:18:34.869Z,2019-06-26T22:07:12.068Z,688745926000,check,True,189300,,{38300: 24},1035650,True
0,2021-01-16T23:00:00Z,1100024,2021-04-25T22:00:00Z,2021-01-18T12:54:26.874Z,-1274189235000,traite,True,189950,,{38300: 144},1035650,True
0,2019-06-10T08:19:35.068Z,1000077,2021-08-08T00:18:35.466Z,2019-06-10T08:19:35.068Z,-1462261604000,check,True,190200,,{38350: 144},1035650,True
0,2020-01-15T15:56:29.068Z,1000216,2021-08-08T00:18:35.765Z,2020-01-14T15:56:53.068Z,1455616530000,check,True,188450,,"{38350: 48, 38300: 80, 38600: 80}",1035650,True
0,2019-01-07T09:43:16.068Z,1000001,2021-08-08T00:18:36.064Z,2019-01-21T12:44:25.068Z,-1039180105000,check,True,189150,,"{38350: 48, 38600: 48, 38550: 48}",1035650,True
0,2021-02-21T23:00:00Z,1100051,2021-07-18T22:00:00Z,2021-02-23T18:47:46.615Z,214137627000,traite,True,189750,,"{38400: 48, 38300: 48, 38550: 96}",1035650,True
0,2019-08-08T12:47:36.068Z,1000109,2021-08-08T00:18:36.669Z,2019-08-09T12:48:50.068Z,-1465275464000,check,True,190200,,{},1035650,True
0,2019-08-25T22:04:55.068Z,1000118,2021-08-08T00:18:36.967Z,2019-08-25T22:04:55.068Z,81252307000,check,True,189950,,{},1035650,True
0,2020-01-28T14:55:28.068Z,1000224,2021-08-08T00:18:37.264Z,2020-01-28T14:55:47.068Z,1651263326000,check,True,189300,,{38400: 360},1035650,True
0,2019-10-07T21:12:08.068Z,1000156,2021-08-08T00:18:37.562Z,2019-10-07T21:12:08.068Z,1327834051000,check,True,189900,,{},1035650,True
0,2019-02-15T09:13:35.068Z,1000032,2021-08-08T00:18:37.859Z,2019-02-15T09:13:35.068Z,1491110072000,check,True,190200,,{},1035650,True
0,2020-01-06T23:29:20.068Z,1000206,2021-08-08T00:18:38.157Z,2020-01-06T23:29:21.068Z,-1627600102000,check,True,189000,,"{38600: 24, 38550: 96}",1035650,True
0,2019-09-09T16:43:34.068Z,1000134,2021-08-08T00:18:38.455Z,2019-09-09T16:43:34.068Z,-1978969713000,check,True,189300,,{38400: 72},1035650,True
0,2020-11-02T23:00:00Z,1000399,2021-02-08T23:00:00Z,2020-11-03T12:30:04.876Z,339993676000,traite,True,188100,,"{38450: 48, 38400: 48, 38300: 24}",1035650,True
0,2020-07-20T22:00:00Z,1000323,2020-09-19T22:00:00Z,2020-09-11T11:22:28.096Z,-545248431000,traite,True,189150,,{},1035650,True
0,2021-01-01T00:00:00Z,1100001,2021-08-08T00:18:39.350Z,2021-01-01T12:39:10.360Z,475126225000,check,True,188200,12547,{38550: 48},1035650,True
0,2019-10-02T21:07:42.068Z,1000150,2021-08-08T00:18:39.648Z,2019-10-02T21:07:42.068Z,-772797827000,check,True,189150,,{},1035650,True
0,2021-03-01T23:00:00Z,1100053,2021-06-26T22:00:00Z,2021-02-25T14:34:18.409Z,487172658000,traite,True,190250,,"{38300: 24, 38650: 24}",1035650,True
0,2021-02-07T23:00:00Z,1100040,2021-06-12T22:00:00Z,2021-02-10T10:03:00.858Z,-1435119254000,traite,True,189950,,{38650: 144},1035650,True
0,2019-09-28T20:35:17.068Z,1000147,2021-08-08T00:18:40.546Z,2019-09-28T20:35:17.068Z,-325404361000,check,True,189000,,"{38600: 48, 38400: 144, 38350: 48}",1035650,True
0,2021-01-24T23:00:00Z,1100028,2021-08-08T00:18:41.144Z,2021-01-25T11:56:21.203Z,1837985828000,check,True,190350,,{38300: 48},1035650,True
0,2020-03-06T21:45:40.068Z,1000262,2021-08-08T00:18:41.443Z,2020-03-06T21:45:40.068Z,750199031000,check,True,188750,,"{38400: 96, 38600: 48, 38500: 24, 38550: 96}",1035650,True
0,2020-06-01T22:00:00Z,1000286,2021-08-08T00:18:41.955Z,2020-11-26T16:03:33.588Z,-1517803000000,check,True,189400,1548,{},1035650,True
0,2019-08-28T22:13:28.068Z,1000121,2021-08-08T00:18:42.260Z,2019-08-28T22:13:28.068Z,1730375935000,check,True,190200,,{38400: 192},1035650,True
0,2020-01-08T09:53:58.068Z,1000208,2021-08-08T00:18:42.563Z,2020-01-08T09:53:58.068Z,-1339937181000,check,True,188100,,"{38600: 12, 38300: 12, 38350: 12, 38400: 48}",1035650,True
0,2019-03-27T15:14:48.068Z,1000049,2021-08-08T00:18:42.876Z,2019-03-27T15:14:48.068Z,741082345000,check,True,189700,,{38400: 24},1035650,True
0,2019-09-04T14:39:27.068Z,1000132,2021-08-08T00:18:43.186Z,2019-09-04T14:39:27.068Z,-378472709000,check,True,189950,,{38400: 144},1035650,True
0,2019-02-14T17:05:11.068Z,1000029,2021-08-08T00:18:43.483Z,2019-02-14T17:05:11.068Z,-845469818000,check,True,189300,,{38550: 96},1035650,True
0,2019-12-11T16:40:52.068Z,1000193,2021-08-08T00:18:43.782Z,2019-12-11T16:40:52.068Z,-715226282000,check,True,189950,,"{38400: 96, 38550: 144, 38300: 48}",1035650,True
0,2020-05-11T14:47:17.068Z,1000277,2021-08-08T00:18:44.082Z,2020-05-11T13:47:32.068Z,-1366574569000,check,True,189100,,"{38600: 12, 38400: 24}",1035650,True
0,2020-02-28T13:43:33.068Z,1000252,2021-08-08T00:18:44.382Z,2020-02-28T13:43:45.068Z,-311212466000,check,True,189300,,{},1035650,True
0,2020-09-28T22:00:00Z,1000361,2020-09-27T22:00:00Z,2020-09-27T16:02:14.414Z,-1929596255000,traite,True,189400,,{38500: 140},1035650,True
0,2020-07-15T11:36:20.068Z,1000320,2021-08-08T00:18:44.977Z,2020-07-15T11:36:20.068Z,-493848988000,check,True,189000,,{},1035650,True
0,2020-07-02T23:35:26.068Z,1000317,2021-08-08T00:18:45.280Z,2020-07-02T23:35:26.068Z,73877450000,check,True,189150,,"{38650: 240, 38300: 270}",1035650,True
0,2019-09-03T14:35:28.068Z,1000130,2021-08-08T00:18:45.587Z,2019-09-03T14:35:28.068Z,1896639658000,check,True,190200,,{38300: 48},1035650,True
0,2020-09-28T22:00:00Z,1000357,2020-09-28T22:00:00Z,2020-09-27T15:31:35.552Z,1146334694000,traite,True,188100,,{},1035650,True
0,2020-03-14T17:27:59.068Z,1000269,2021-08-08T00:18:46.218Z,2020-03-14T17:27:45.068Z,-786153728000,check,True,189150,,{},1035650,True
0,2019-08-25T21:41:18.068Z,1000116,2021-08-08T00:18:46.515Z,2019-08-25T21:41:18.068Z,-1728460733000,check,True,189000,,"{38300: 12, 38400: 48}",1035650,True
0,2019-10-26T15:20:52.068Z,1000167,2021-08-08T00:18:46.813Z,2019-10-26T15:20:52.068Z,1909784943000,check,True,189300,,"{38350: 48, 38500: 48, 38300: 48}",1035650,True
0,2020-02-07T09:23:53.068Z,1000233,2021-08-08T00:18:47.112Z,2020-02-07T09:23:53.068Z,1165961884000,check,True,189300,,{},1035650,True
0,2020-01-06T23:25:21.068Z,1000205,2021-08-08T00:18:47.408Z,2020-01-06T23:25:21.068Z,1388132295000,check,True,189150,,{38550: 1008},1035650,True
0,2019-07-09T16:14:28.068Z,1000096,2021-08-08T00:18:47.706Z,2019-07-09T16:14:28.068Z,879693601000,check,True,190200,,{},1035650,True
0,2020-09-17T22:00:00Z,1000352,2020-10-17T22:00:00Z,2020-09-21T08:26:58.405Z,-1164831686000,traite,True,189300,,"{38500: 48, 38400: 96, 38300: 48, 38550: 48}",1035650,True
0,2020-09-09T22:00:00Z,1000345,2020-09-09T22:00:00Z,2020-09-11T12:31:09.458Z,-539054686000,traite,True,190200,,{},1035650,True
0,2021-01-05T23:00:00Z,1100017,2021-03-27T23:00:00Z,2021-01-07T13:17:45.865Z,1999733900000,traite,True,189900,,{38550: 1200},1035650,True
0,2019-02-01T16:57:39.068Z,1000020,2021-08-08T00:18:48.898Z,2019-02-01T16:57:39.068Z,862007280000,check,True,189300,,"{38550: 2, 38350: 1}",1035650,True
0,2019-08-29T21:02:32.068Z,1000122,2021-08-08T00:18:49.199Z,2019-08-29T21:02:32.068Z,-1955510063000,check,True,189300,,"{38550: 48, 38500: 24}",1035650,True
0,2020-12-10T23:00:00Z,1000425,2021-03-10T23:00:00Z,2020-12-11T07:37:12.276Z,1783995772000,traite,True,188700,,"{38650: 48, 38450: 48, 38550: 48, 38400: 96}",1035650,True
0,2019-10-07T21:08:37.068Z,1000155,2021-08-08T00:18:49.806Z,2019-10-07T21:08:37.068Z,2139049125000,check,True,189150,,"{38300: 384, 38500: 12}",1035650,True
0,2020-06-18T22:43:54.068Z,1000303,2021-08-08T00:18:50.119Z,2020-06-18T22:43:54.068Z,-2077288403000,check,True,189900,,"{38300: 576, 38650: 800}",1035650,True
0,2019-08-02T15:39:52.068Z,1000106,2021-08-08T00:18:50.428Z,2019-08-02T15:39:52.068Z,-58090036000,check,True,189300,,"{38500: 12, 38600: 12}",1035650,True
0,2020-09-02T22:00:00Z,1000343,2020-09-17T22:00:00Z,2020-09-11T12:26:39.725Z,-613501221000,traite,True,188100,,{},1035650,True
0,2020-12-08T23:00:00Z,1000423,2021-02-16T23:00:00Z,2020-12-10T12:04:45.383Z,-72373129000,traite,True,190450,,{38600: 24},1035650,True
0,2020-10-09T22:00:00Z,1000378,2020-10-12T22:00:00Z,2020-10-09T10:15:35.217Z,146918158000,traite,True,189300,,"{38600: 48, 38450: 96, 38650: 48}",1035650,True
0,2020-01-21T14:53:43.068Z,1000220,2021-08-08T00:18:51.737Z,2020-01-21T14:53:57.068Z,-486479617000,check,True,189300,,{38550: 80},1035650,True
0,2019-05-27T09:48:26.068Z,1000073,2021-08-08T00:18:52.037Z,2019-05-27T09:48:26.068Z,1645747408000,check,True,189100,,{},1035650,True
0,2019-11-12T20:05:34.068Z,1000179,2021-08-08T00:18:52.335Z,2019-11-12T20:05:34.068Z,-417161535000,check,True,189900,,"{38400: 384, 38500: 144}",1035650,True
0,2019-01-30T14:41:21.068Z,1000018,2021-08-08T00:18:52.634Z,2019-01-30T14:41:21.068Z,-892066717000,check,True,190200,,{},1035650,True
0,2019-09-28T20:24:29.068Z,1000145,2021-08-08T00:18:52.932Z,2019-09-28T20:24:29.068Z,-2047609462000,check,True,188450,,"{38350: 24, 38600: 48, 38400: 144, 38550: 144}",1035650,True
0,2020-09-14T22:00:00Z,1000349,2020-09-14T22:00:00Z,2020-09-21T08:11:45.362Z,-1536984069000,traite,True,190350,,{38400: 96},1035650,True
0,2019-08-01T22:35:52.068Z,1000104,2021-08-08T00:18:53.543Z,2019-08-01T22:35:52.068Z,-1930890160000,check,True,189100,,{38400: 24},1035650,True
0,2019-08-09T07:08:02.068Z,1000107,2021-08-08T00:18:53.841Z,2019-08-09T07:08:02.068Z,1664236329000,check,True,189400,,{},1035650,True
0,2019-03-29T08:49:15.068Z,1000050,2021-08-08T00:18:54.145Z,2019-03-29T08:49:15.068Z,-1266355219000,check,True,188350,,"{38600: 12, 38400: 12, 38350: 12}",1035650,True
0,2020-07-17T22:00:00Z,1000322,2020-09-20T22:00:00Z,2020-09-11T10:43:54.916Z,727444061000,traite,True,189950,,{38300: 144},1035650,True
0,2019-09-23T18:28:42.068Z,1000141,2021-08-08T00:18:54.742Z,2019-09-23T18:28:42.068Z,947245345000,check,True,190200,,{},1035650,True
0,2019-04-11T17:53:23.068Z,1000058,2021-08-08T00:18:55.039Z,2019-04-11T17:53:23.068Z,-890161856000,check,True,189450,,{38400: 24},1035650,True
0,2019-09-23T14:09:25.068Z,1000140,2021-08-08T00:18:55.349Z,2019-09-23T14:09:44.068Z,-1489419995000,check,True,189300,,{},1035650,True
0,2020-01-21T22:00:36.068Z,1000221,2021-08-08T00:18:55.655Z,2020-01-21T22:00:36.068Z,-1981974184000,check,True,189450,,{38500: 24},1035650,True
0,2020-06-10T10:19:59.068Z,1000299,2021-08-08T00:18:55.965Z,2020-06-10T10:19:59.068Z,-702639853000,check,True,188700,,"{38600: 96, 38500: 24}",1035650,True
0,2019-03-31T17:32:44.068Z,1000054,2021-08-08T00:18:56.268Z,2019-03-31T17:32:44.068Z,1981014291000,check,True,189950,,{},1035650,True
0,2020-12-02T23:00:00Z,1000419,2021-03-09T23:00:00Z,2020-12-03T15:06:45.711Z,1628846994000,traite,True,190250,,"{38350: 12, 38550: 24}",1035650,True
0,2019-07-18T22:07:32.068Z,1000099,2021-08-08T00:18:56.864Z,2019-07-18T22:07:32.068Z,2103497362000,check,True,189150,,{},1035650,True
0,2019-11-04T14:42:41.068Z,1000173,2021-08-08T00:18:57.390Z,2019-11-04T14:42:41.068Z,-1999358889000,check,True,189450,,{38550: 24},1035650,True
0,2020-10-05T22:00:00Z,1000373,2020-10-05T22:00:00Z,2020-10-05T12:50:12.710Z,-1279589926000,traite,True,188450,,{38450: 576},1035650,True
0,2020-09-18T22:00:00Z,1000353,2020-09-18T22:00:00Z,2020-09-21T08:30:49.930Z,-621291079000,traite,True,189300,,{},1035650,True
0,2019-02-16T17:23:47.068Z,1000033,2021-08-08T00:18:58.296Z,2019-02-16T17:23:47.068Z,1673488283000,check,True,190200,,"{38350: 48, 38550: 48}",1035650,True
0,2019-04-17T18:15:48.068Z,1000060,2021-08-08T00:18:58.596Z,2019-04-17T18:15:48.068Z,1239389311000,check,True,189100,,{38350: 12},1035650,True
0,2019-01-17T11:12:55.068Z,1000009,2021-08-08T00:18:59.195Z,2019-01-21T14:13:38.068Z,-1181323603000,check,True,190200,,"{38600: 48, 38550: 48, 38350: 48}",1035650,True
0,2020-10-13T22:00:00Z,1000381,2020-10-13T22:00:00Z,2020-10-13T10:52:54.983Z,-825710959000,traite,True,189450,,"{38450: 48, 38550: 48}",1035650,True
0,2021-01-31T23:00:00Z,1100034,2021-06-18T22:00:00Z,2021-02-01T10:45:49.851Z,1313715272000,traite,True,189750,,{38550: 48},1035650,True
0,2021-01-12T23:00:00Z,1100022,2021-04-17T22:00:00Z,2021-01-15T09:34:29.178Z,1119035273000,traite,True,189900,,{},1035650,True
0,2019-01-18T16:18:22.068Z,1000011,2021-08-08T00:19:00.413Z,2019-01-21T14:18:46.068Z,1137068582000,check,True,189450,,"{38400: 12, 38600: 12, 38350: 12}",1035650,True
0,2020-02-07T09:18:28.068Z,1000231,2021-08-08T00:19:00.769Z,2020-02-07T09:18:28.068Z,1523789397000,check,True,188100,,"{38350: 12, 38400: 80}",1035650,True
0,2020-08-11T22:00:00Z,1000328,2021-08-08T00:19:01.074Z,2020-09-11T11:40:24.241Z,966763538000,check,True,189300,,"{38300: 48, 38600: 48}",1035650,True
0,2019-11-05T09:44:47.068Z,1000174,2021-08-08T00:19:01.374Z,2019-11-05T09:44:47.068Z,1524909674000,check,True,189950,,{},1035650,True
0,2020-08-19T22:00:00Z,1000337,2020-10-20T22:00:00Z,2020-09-11T12:05:08.924Z,-1673149865000,traite,True,188450,,"{38500: 48, 38600: 96}",1035650,True
0,2020-08-12T22:00:00Z,1000332,2020-10-11T22:00:00Z,2020-09-11T11:54:06.487Z,1866150150000,traite,True,189150,,{},1035650,True
0,2020-05-13T14:29:17.068Z,1000280,2021-08-08T00:19:02.387Z,2020-05-13T13:29:32.068Z,422030422000,check,True,190200,,{38600: 96},1035650,True
0,2019-01-07T12:00:03.068Z,1000004,2021-08-08T00:19:02.717Z,2019-01-21T13:00:44.068Z,2030551914000,check,True,188400,,"{38550: 12, 38350: 12, 38400: 12}",1035650,True
0,2020-10-02T22:00:00Z,1000370,2020-10-02T22:00:00Z,2020-10-02T15:51:48.523Z,165081363000,traite,True,189950,,"{38650: 96, 38450: 96, 38350: 144}",1035650,True
0,2019-03-08T16:16:40.068Z,1000044,2021-08-08T00:19:03.326Z,2019-03-08T16:16:40.068Z,756777676000,check,True,190200,,"{38550: 48, 38400: 192}",1035650,True
0,2019-03-08T15:47:41.068Z,1000041,2021-08-08T00:19:03.626Z,2019-03-08T15:47:41.068Z,-1757568177000,check,True,189400,,{38550: 48},1035650,True
0,2021-02-07T23:00:00Z,1100037,2021-08-08T00:19:03.924Z,2021-02-08T11:32:10.740Z,-193305458000,check,True,190350,,{38500: 48},1035650,True
0,2019-06-19T23:50:48.068Z,1000087,2021-08-08T00:19:04.243Z,2019-06-19T23:50:48.068Z,1484880317000,check,True,189700,,"{38600: 12, 38400: 48}",1035650,True
0,2020-05-07T13:13:44.068Z,1000275,2021-08-08T00:19:04.545Z,2020-05-07T12:14:13.068Z,-1346723478000,check,True,189450,,{38400: 48},1035650,True
0,2019-09-28T20:17:59.068Z,1000142,2021-08-08T00:19:04.843Z,2019-09-28T20:17:59.068Z,-999276789000,check,True,189150,,{38600: 640},1035650,True
0,2019-04-20T19:59:47.068Z,1000061,2021-08-08T00:19:05.141Z,2019-04-20T19:59:47.068Z,990039770000,check,True,189950,,"{38350: 48, 38600: 144, 38550: 240}",1035650,True
0,2019-11-06T12:00:16.068Z,1000176,2021-08-08T00:19:05.442Z,2019-11-06T12:00:16.068Z,-356444076000,check,True,189450,,{},1035650,True
0,2019-07-07T22:09:14.068Z,1000090,2021-08-08T00:19:05.742Z,2019-07-07T22:09:14.068Z,404121140000,check,True,189400,,{},1035650,True
0,2021-02-06T23:00:00Z,1100036,2021-04-09T23:00:00Z,2021-02-08T11:28:21.389Z,729510445000,traite,True,189900,,{38500: 288},1035650,True
0,2020-06-25T08:16:45.068Z,1000307,2021-08-08T00:19:06.339Z,2020-06-25T08:16:45.068Z,796862534000,check,True,190350,,{38650: 48},1035650,True
0,2019-02-06T16:45:15.068Z,1000022,2021-08-08T00:19:06.636Z,2019-02-06T16:45:15.068Z,722493546000,check,True,190200,,{},1035650,True
0,2020-03-06T21:40:09.068Z,1000261,2021-08-08T00:19:06.933Z,2020-03-06T21:40:09.068Z,-1890745175000,check,True,189900,,{38400: 2400},1035650,True
0,2020-08-19T22:00:00Z,1000339,2020-10-20T22:00:00Z,2020-09-11T12:11:07.813Z,-1810078394000,traite,True,188700,,"{38650: 24, 38600: 48}",1035650,True
0,2020-01-09T13:20:10.068Z,1000211,2021-08-08T00:19:07.531Z,2020-01-09T13:20:17.068Z,-1697920657000,check,True,189450,,{38550: 48},1035650,True
0,2020-06-01T10:41:10.068Z,1000289,2021-08-08T00:19:07.831Z,2020-05-28T09:41:36.068Z,-499388870000,check,True,189700,,{},1035650,True
0,2020-11-17T23:00:00Z,1000408,2021-08-08T00:19:08.129Z,2020-11-17T16:06:07.015Z,-691562893000,check,True,189650,,{38400: 48},1035650,True
0,2021-01-13T23:00:00Z,1100023,2021-04-24T23:00:00Z,2021-01-15T11:45:30.896Z,234797432000,traite,True,190200,,{},1035650,True
